Crash ID,State,Month,Year,Dayweek,Time,Crash Type,Bus Involvement,Heavy Rigid Truck Involvement,Articulated Truck Involvement,Speed Limit,Road User,Gender,Age,National Remoteness Areas,National LGA Name 2017,Christmas Period,Easter Period,Age_Group,Day of week,Time of day,Case
20214031,SA,7,2021,Saturday,16:00,Single,No,No,No,100,Driver,Male,33,Outer Regional Australia,Port Augusta (C),No,No,26_to_39,Weekend,Day,1
20211028,NSW,7,2021,Saturday,17:00,Multiple,No,No,No,60,Motorcycle rider,Male,27,Major Cities of Australia,Camden,No,No,26_to_39,Weekend,Day,1
20213160,Qld,7,2021,Friday,14:00,Multiple,No,No,No,100,Driver,Male,60,Outer Regional Australia,Mackay (R),No,No,40_to_64,Weekday,Day,1
20213006,Qld,7,2021,Wednesday,6:00,Multiple,No,No,Yes,100,Driver,Female,39,Outer Regional Australia,Mareeba (S),No,No,26_to_39,Weekday,Day,1
20213006,Qld,7,2021,Wednesday,6:00,Multiple,No,No,Yes,100,Driver,Male,56,Outer Regional Australia,Mareeba (S),No,No,40_to_64,Weekday,Day,1
20213070,Qld,7,2021,Friday,22:00,Multiple,No,No,No,60,Passenger,Male,17,Major Cities of Australia,Moreton Bay (R),No,No,17_to_25,Weekend,Night,1
20213018,Qld,7,2021,Monday,12:00,Multiple,No,No,Yes,90,Driver,Male,49,Inner Regional Australia,Lockyer Valley (R),No,No,40_to_64,Weekday,Day,1
20213111,Qld,7,2021,Thursday,10:00,Multiple,No,No,Yes,100,Passenger,Female,12,Inner Regional Australia,Toowoomba (R),No,No,0_to_16,Weekday,Day,1
20213111,Qld,7,2021,Thursday,10:00,Multiple,No,No,Yes,100,Passenger,Female,29,Inner Regional Australia,Toowoomba (R),No,No,26_to_39,Weekday,Day,1
20211100,NSW,7,2021,Tuesday,6:00,Single,No,No,No,110,Driver,Male,44,Inner Regional Australia,Lake Macquarie,No,No,40_to_64,Weekday,Day,1
20214002,SA,7,2021,Wednesday,15:00,Single,No,No,No,110,Driver,Male,40,Outer Regional Australia,Mount Remarkable (DC),No,No,40_to_64,Weekday,Day,1
20214002,SA,7,2021,Wednesday,15:00,Single,No,No,No,110,Passenger,Female,61,Outer Regional Australia,Mount Remarkable (DC),No,No,40_to_64,Weekday,Day,1
20211075,NSW,7,2021,Sunday,1:00,Single,No,No,No,100,Driver,Male,19,Outer Regional Australia,Cowra,No,No,17_to_25,Weekend,Night,1
20213037,Qld,7,2021,Monday,16:00,Single,No,No,Yes,60,Driver,Male,59,Major Cities of Australia,Moreton Bay (R),No,No,40_to_64,Weekday,Day,1
20212071,Vic,7,2021,Friday,16:00,Multiple,No,No,Yes,110,Driver,Male,58,Inner Regional Australia,Strathbogie (S),No,No,40_to_64,Weekday,Day,1
20212057,Vic,7,2021,Thursday,9:00,Single,No,No,Yes,100,Driver,Male,63,Outer Regional Australia,East Gippsland (S),No,No,40_to_64,Weekday,Day,1
20213147,Qld,7,2021,Friday,15:00,Single,No,No,No,100,Passenger,Female,54,Outer Regional Australia,Bundaberg (R),No,No,40_to_64,Weekday,Day,1
20211078,NSW,7,2021,Thursday,10:00,Multiple,No,No,No,100,Driver,Female,55,Outer Regional Australia,Dubbo Regional,No,No,40_to_64,Weekday,Day,1
20212032,Vic,7,2021,Friday,15:00,Multiple,No,No,No,40,Driver,Male,45,Major Cities of Australia,Wyndham (C),No,No,40_to_64,Weekday,Day,1
20211124,NSW,7,2021,Friday,18:00,Single,No,No,No,60,Passenger,Male,33,Major Cities of Australia,Campbelltown,No,No,26_to_39,Weekend,Night,1
20213082,Qld,7,2021,Wednesday,15:00,Single,No,No,No,100,Motorcycle rider,Male,59,Outer Regional Australia,Western Downs (R),No,No,40_to_64,Weekday,Day,1
20211018,NSW,7,2021,Monday,6:00,Single,No,No,No,60,Driver,Male,45,Inner Regional Australia,Mid-Coast,No,No,40_to_64,Weekday,Day,1
20212029,Vic,7,2021,Thursday,17:00,Multiple,No,No,No,70,Motorcycle rider,Male,45,Major Cities of Australia,Brimbank (C),No,No,40_to_64,Weekday,Day,1
20217007,NT,7,2021,Thursday,15:00,Single,No,No,No,110,Driver,Male,49,Very Remote Australia,MacDonnell (R),No,No,40_to_64,Weekday,Day,1
20211108,NSW,7,2021,Thursday,14:00,Single,No,No,No,100,Driver,Male,40,Inner Regional Australia,Clarence Valley,No,No,40_to_64,Weekday,Day,1
20211127,NSW,7,2021,Wednesday,15:00,Multiple,No,No,No,100,Driver,Male,33,Outer Regional Australia,Narrandera,No,No,26_to_39,Weekday,Day,1
20213120,Qld,7,2021,Thursday,7:00,Multiple,No,No,No,110,Passenger,Male,7,Outer Regional Australia,Toowoomba (R),No,No,0_to_16,Weekday,Day,1
20213120,Qld,7,2021,Thursday,7:00,Multiple,No,No,No,110,Passenger,Female,5,Outer Regional Australia,Toowoomba (R),No,No,0_to_16,Weekday,Day,1
20214014,SA,7,2021,Monday,13:00,Single,No,No,No,110,Driver,Male,73,Inner Regional Australia,Mallala (DC),No,No,65_to_74,Weekday,Day,1
20214034,SA,7,2021,Wednesday,6:00,Single,No,No,No,80,Motorcycle rider,Male,66,Major Cities of Australia,Marion (C),No,No,65_to_74,Weekday,Day,1
20214038,SA,7,2021,Thursday,16:00,Single,No,No,No,100,Passenger,Male,9,Very Remote Australia,Elliston (DC),No,No,0_to_16,Weekday,Day,1
20211058,NSW,7,2021,Friday,10:00,Multiple,No,No,No,60,Driver,Female,79,Major Cities of Australia,Northern Beaches,No,No,75_or_older,Weekday,Day,1
20211178,NSW,7,2021,Tuesday,22:00,Single,No,No,No,50,Motorcycle rider,Male,55,Outer Regional Australia,Upper Hunter,No,No,40_to_64,Weekday,Night,1
20212036,Vic,7,2021,Tuesday,2:00,Multiple,No,No,No,80,Driver,Male,57,Major Cities of Australia,Maroondah (C),No,No,40_to_64,Weekday,Night,1
20216005,Tas,7,2021,Friday,4:00,Single,No,No,No,100,Driver,Male,57,Outer Regional Australia,George Town (M),No,No,40_to_64,Weekday,Night,1
20212140,Vic,7,2021,Tuesday,12:00,Multiple,No,No,No,100,Pedal cyclist,Female,79,Inner Regional Australia,Baw Baw (S),No,No,75_or_older,Weekday,Day,1
20212090,Vic,7,2021,Tuesday,12:00,Single,No,No,No,50,Driver,Female,84,Major Cities of Australia,Brimbank (C),No,No,75_or_older,Weekday,Day,1
20212147,Vic,7,2021,Friday,16:00,Single,No,No,No,60,Driver,Male,77,Inner Regional Australia,Mount Alexander (S),No,No,75_or_older,Weekday,Day,1
20217013,NT,7,2021,Wednesday,19:00,Multiple,No,No,No,80,Pedestrian,Female,53,Outer Regional Australia,Palmerston (C),No,No,40_to_64,Weekday,Night,1
20213003,Qld,7,2021,Friday,16:00,Multiple,No,No,No,100,Driver,Female,24,Inner Regional Australia,Toowoomba (R),No,No,17_to_25,Weekday,Day,1
20216021,Tas,7,2021,Monday,14:00,Multiple,No,No,Yes,110,Driver,Female,25,Outer Regional Australia,Northern Midlands (M),No,No,17_to_25,Weekday,Day,1
20211012,NSW,7,2021,Thursday,21:00,Multiple,No,No,No,50,Motorcycle rider,Male,27,Inner Regional Australia,Richmond Valley,No,No,26_to_39,Weekday,Night,1
20211171,NSW,7,2021,Monday,16:00,Multiple,No,No,No,50,Motorcycle rider,Male,19,Major Cities of Australia,Lake Macquarie,No,No,17_to_25,Weekday,Day,1
20213151,Qld,7,2021,Monday,17:00,Single,No,No,No,50,Motorcycle rider,Male,17,Major Cities of Australia,Logan (C),No,No,17_to_25,Weekday,Day,1
20213121,Qld,7,2021,Wednesday,6:00,Multiple,No,No,No,70,Driver,Male,23,Major Cities of Australia,Sunshine Coast (R),No,No,17_to_25,Weekday,Day,1
20212007,Vic,7,2021,Monday,20:00,Multiple,No,No,No,60,Passenger,Female,68,Major Cities of Australia,Monash (C),No,No,65_to_74,Weekday,Night,1
20216021,Tas,7,2021,Monday,14:00,Multiple,No,No,Yes,110,Passenger,Male,36,Outer Regional Australia,Northern Midlands (M),No,No,26_to_39,Weekday,Day,1
20213131,Qld,7,2021,Tuesday,4:00,Single,No,No,No,60,Driver,Female,19,Major Cities of Australia,Brisbane (C),No,No,17_to_25,Weekday,Night,1
20213120,Qld,7,2021,Thursday,7:00,Multiple,No,No,No,110,Passenger,Female,35,Outer Regional Australia,Toowoomba (R),No,No,26_to_39,Weekday,Day,1
20212025,Vic,7,2021,Friday,17:00,Single,No,No,No,100,Driver,Male,30,Inner Regional Australia,Golden Plains (S),No,No,26_to_39,Weekday,Day,1
20211160,NSW,7,2021,Tuesday,21:00,Single,No,No,No,50,Driver,Male,81,Inner Regional Australia,Armidale Regional,No,No,75_or_older,Weekday,Night,1
20213130,Qld,7,2021,Friday,14:00,Multiple,No,No,No,60,Passenger,Female,77,Major Cities of Australia,Brisbane (C),No,No,75_or_older,Weekday,Day,1
20217002,NT,7,2021,Saturday,5:00,Single,No,No,No,100,Pedestrian,Male,37,Outer Regional Australia,Litchfield (M),No,No,26_to_39,Weekend,Night,1
20211090,NSW,7,2021,Sunday,19:00,Single,No,No,No,70,Pedestrian,Male,52,Inner Regional Australia,Mid-Coast,No,No,40_to_64,Weekend,Night,1
20211050,NSW,7,2021,Monday,3:00,Single,No,No,Yes,110,Pedestrian,Male,48,Major Cities of Australia,Hornsby,No,No,40_to_64,Weekend,Night,1
20211179,NSW,7,2021,Saturday,7:00,Single,No,No,No,60,Pedestrian,Male,53,Outer Regional Australia,Wentworth,No,No,40_to_64,Weekend,Day,1
20216004,Tas,7,2021,Monday,22:00,Single,No,No,No,100,Driver,Male,22,Inner Regional Australia,Clarence (C),No,No,17_to_25,Weekday,Night,1
20212087,Vic,7,2021,Saturday,10:00,Single,No,No,No,60,Pedestrian,Female,78,Major Cities of Australia,Greater Geelong (C),No,No,75_or_older,Weekend,Day,1
20212099,Vic,7,2021,Thursday,1:00,Multiple,No,No,No,80,Motorcycle rider,Male,26,Major Cities of Australia,Casey (C),No,No,26_to_39,Weekday,Night,1
20217022,NT,7,2021,Thursday,3:00,Single,No,No,No,100,Driver,Male,36,Outer Regional Australia,Litchfield (M),No,No,26_to_39,Weekday,Night,1
20214044,SA,7,2021,Wednesday,11:00,Single,No,No,No,40,Pedestrian,Female,64,Major Cities of Australia,Port Adelaide Enfield (C),No,No,40_to_64,Weekday,Day,1
20213069,Qld,7,2021,Saturday,23:00,Single,No,No,No,50,Pedestrian,Male,24,Major Cities of Australia,Sunshine Coast (R),No,No,17_to_25,Weekend,Night,1
20211082,NSW,7,2021,Wednesday,11:00,Single,No,No,Yes,60,Pedestrian,Male,87,Major Cities of Australia,Bayside,No,No,75_or_older,Weekday,Day,1
20211057,NSW,7,2021,Tuesday,0:00,Single,No,No,Yes,100,Pedestrian,Male,51,Outer Regional Australia,Kempsey,No,No,40_to_64,Weekday,Night,1
20211002,NSW,7,2021,Wednesday,15:00,Single,No,No,No,50,Pedestrian,Female,78,Inner Regional Australia,Lismore,No,No,75_or_older,Weekday,Day,1
20212045,Vic,6,2021,Monday,5:00,Single,No,No,No,100,Driver,Male,36,Inner Regional Australia,Baw Baw (S),No,No,26_to_39,Weekend,Night,1
20211173,NSW,6,2021,Sunday,4:00,Single,No,No,No,100,Driver,Male,45,Outer Regional Australia,Clarence Valley,No,No,40_to_64,Weekend,Night,1
20213048,Qld,6,2021,Friday,23:00,Single,No,No,No,80,Pedestrian,Male,45,Major Cities of Australia,Moreton Bay (R),No,No,40_to_64,Weekend,Night,1
20214042,SA,6,2021,Sunday,0:00,Single,No,No,No,110,Passenger,Male,24,Remote Australia,Kangaroo Island (DC),No,No,17_to_25,Weekend,Night,1
20211157,NSW,6,2021,Friday,20:00,Single,No,No,No,50,Driver,Female,44,Major Cities of Australia,Campbelltown,No,No,40_to_64,Weekend,Night,1
20213171,Qld,6,2021,Tuesday,0:00,Single,No,No,No,60,Motorcycle rider,Male,32,Major Cities of Australia,Brisbane (C),No,No,26_to_39,Weekday,Night,1
20211074,NSW,6,2021,Friday,5:00,Single,No,No,No,90,Driver,Male,26,Inner Regional Australia,Port Stephens,No,No,26_to_39,Weekday,Night,1
20214003,SA,6,2021,Saturday,1:00,Multiple,No,No,No,110,Driver,Male,50,Outer Regional Australia,The Coorong (DC),No,No,40_to_64,Weekend,Night,1
20211071,NSW,6,2021,Wednesday,22:00,Single,No,No,No,80,Driver,Male,27,Inner Regional Australia,Albury,No,No,26_to_39,Weekday,Night,1
20211189,NSW,6,2021,Thursday,23:00,Single,No,No,No,100,Driver,Male,30,Outer Regional Australia,Kempsey,No,No,26_to_39,Weekday,Night,1
20213149,Qld,6,2021,Thursday,2:00,Single,No,No,No,100,Driver,Male,19,Inner Regional Australia,Somerset (R),No,No,17_to_25,Weekday,Night,1
20213139,Qld,6,2021,Friday,0:00,Single,No,No,No,100,Driver,Male,21,Remote Australia,Tablelands (R),No,No,17_to_25,Weekday,Night,1
20211176,NSW,6,2021,Saturday,12:00,Multiple,No,No,No,100,Driver,Female,19,Inner Regional Australia,Wagga Wagga,No,No,17_to_25,Weekend,Day,1
20212082,Vic,6,2021,Sunday,14:00,Single,No,No,No,80,Motorcycle rider,Male,63,Outer Regional Australia,Glenelg (S),No,No,40_to_64,Weekend,Day,1
20214030,SA,6,2021,Sunday,10:00,Single,No,No,No,110,Driver,Male,51,Outer Regional Australia,Loxton Waikerie (DC),No,No,40_to_64,Weekend,Day,1
20211113,NSW,6,2021,Sunday,14:00,Multiple,No,No,No,80,Motorcycle rider,Male,51,Inner Regional Australia,Port Macquarie-Hastings,No,No,40_to_64,Weekend,Day,1
20213108,Qld,6,2021,Sunday,14:00,Single,No,No,No,110,Driver,Female,57,Very Remote Australia,Mareeba (S),No,No,40_to_64,Weekend,Day,1
20211168,NSW,6,2021,Saturday,19:00,Single,No,No,Yes,110,Driver,Male,70,Outer Regional Australia,Weddin,No,No,65_to_74,Weekend,Night,1
20217024,NT,6,2021,Sunday,8:00,Single,No,No,No,80,Driver,Female,35,Very Remote Australia,MacDonnell (R),No,No,26_to_39,Weekend,Day,1
20211059,NSW,6,2021,Sunday,13:00,Multiple,No,No,No,80,Pedal cyclist,Male,71,Major Cities of Australia,Central Coast,No,No,65_to_74,Weekend,Day,1
20212079,Vic,6,2021,Saturday,13:00,Single,No,No,No,80,Driver,Female,67,Major Cities of Australia,Mornington Peninsula (S),No,No,65_to_74,Weekend,Day,1
20213118,Qld,6,2021,Saturday,11:00,Multiple,No,No,No,60,Passenger,Male,84,Outer Regional Australia,Gladstone (R),No,No,75_or_older,Weekend,Day,1
20211154,NSW,6,2021,Sunday,14:00,Single,No,No,No,100,Motorcycle rider,Male,18,Outer Regional Australia,Bland,No,No,17_to_25,Weekend,Day,1
20213051,Qld,6,2021,Sunday,17:00,Multiple,No,No,No,60,Motorcycle rider,Male,30,Inner Regional Australia,Toowoomba (R),No,No,26_to_39,Weekend,Day,1
20213133,Qld,6,2021,Monday,5:00,Multiple,No,No,Yes,80,Driver,Male,86,Inner Regional Australia,Gympie (R),No,No,75_or_older,Weekend,Night,1
20213001,Qld,6,2021,Friday,8:00,Multiple,No,No,Yes,100,Passenger,Female,29,Inner Regional Australia,Toowoomba (R),No,No,26_to_39,Weekday,Day,1
20213135,Qld,6,2021,Monday,17:00,Single,No,No,No,100,Passenger,Female,37,Very Remote Australia,Flinders (S) (Qld),No,No,26_to_39,Weekday,Day,1
20213045,Qld,6,2021,Tuesday,16:00,Multiple,No,Yes,No,100,Driver,Female,61,Inner Regional Australia,Fraser Coast (R),No,No,40_to_64,Weekday,Day,1
20213089,Qld,6,2021,Tuesday,14:00,Multiple,No,No,No,80,Driver,Female,43,Inner Regional Australia,Gympie (R),No,No,40_to_64,Weekday,Day,1
20213095,Qld,6,2021,Wednesday,8:00,Single,No,No,No,100,Passenger,Female,48,Outer Regional Australia,Western Downs (R),No,No,40_to_64,Weekday,Day,1
20211035,NSW,6,2021,Monday,11:00,Single,No,No,No,80,Driver,Male,64,Inner Regional Australia,Port Macquarie-Hastings,No,No,40_to_64,Weekday,Day,1
20213031,Qld,6,2021,Monday,15:00,Multiple,No,No,No,60,Motorcycle rider,Male,40,Major Cities of Australia,Redland (C),No,No,40_to_64,Weekday,Day,1
20212111,Vic,6,2021,Thursday,16:00,Single,No,No,No,80,Driver,Female,50,Outer Regional Australia,Glenelg (S),No,No,40_to_64,Weekday,Day,1
20213150,Qld,6,2021,Sunday,22:00,Single,No,No,No,50,Motorcycle rider,Male,25,Major Cities of Australia,Sunshine Coast (R),No,No,17_to_25,Weekend,Night,1
20211141,NSW,6,2021,Friday,20:00,Single,No,No,No,100,Driver,Male,23,Outer Regional Australia,Queanbeyan-Palerang Regional,No,No,17_to_25,Weekend,Night,1
20217014,NT,6,2021,Friday,13:00,Single,No,Yes,No,130,Driver,Male,30,Very Remote Australia,Barkly (R),No,No,26_to_39,Weekday,Day,1
20211061,NSW,6,2021,Saturday,1:00,Single,No,No,No,60,Driver,Male,27,Major Cities of Australia,Liverpool,No,No,26_to_39,Weekend,Night,1
20212149,Vic,6,2021,Wednesday,14:00,Multiple,No,No,No,50,Driver,Male,25,Major Cities of Australia,Hume (C),No,No,17_to_25,Weekday,Day,1
20211004,NSW,6,2021,Thursday,15:00,Multiple,No,No,No,60,Pedal cyclist,Male,52,Major Cities of Australia,Blacktown,No,No,40_to_64,Weekday,Day,1
20211136,NSW,6,2021,Saturday,18:00,Multiple,No,No,No,70,Motorcycle rider,Male,29,Major Cities of Australia,Fairfield,No,No,26_to_39,Weekend,Night,1
20216023,Tas,6,2021,Monday,13:00,Single,No,No,No,,Driver,Male,58,Inner Regional Australia,Sorell (M),No,No,40_to_64,Weekday,Day,1
20212023,Vic,6,2021,Thursday,6:00,Single,No,No,No,80,Driver,Female,47,Remote Australia,East Gippsland (S),No,No,40_to_64,Weekday,Day,1
20213012,Qld,6,2021,Wednesday,17:00,Multiple,No,No,Yes,80,Motorcycle rider,Male,26,Major Cities of Australia,Redland (C),No,No,26_to_39,Weekday,Day,1
20214045,SA,6,2021,Thursday,6:00,Single,No,No,No,50,Passenger,Male,64,Inner Regional Australia,Alexandrina (DC),No,No,40_to_64,Weekday,Day,1
20213174,Qld,6,2021,Monday,6:00,Multiple,No,No,Yes,100,Driver,Male,18,Inner Regional Australia,Toowoomba (R),No,No,17_to_25,Weekday,Day,1
20213084,Qld,6,2021,Wednesday,6:00,Single,No,No,No,50,Driver,Male,13,Outer Regional Australia,Whitsunday (R),No,No,0_to_16,Weekday,Day,1
20212080,Vic,6,2021,Monday,13:00,Single,No,No,No,50,Passenger,Male,65,Inner Regional Australia,Campaspe (S),No,No,65_to_74,Weekday,Day,1
20216010,Tas,6,2021,Thursday,15:00,Single,No,No,No,100,Driver,Male,66,Outer Regional Australia,Break O'Day (M),No,No,65_to_74,Weekday,Day,1
20212141,Vic,6,2021,Wednesday,16:00,Multiple,No,No,No,100,Driver,Male,67,Inner Regional Australia,Mitchell (S),No,No,65_to_74,Weekday,Day,1
20211003,NSW,6,2021,Wednesday,13:00,Multiple,No,Yes,No,100,Driver,Female,69,Inner Regional Australia,Lithgow,No,No,65_to_74,Weekday,Day,1
20211026,NSW,6,2021,Friday,13:00,Multiple,No,No,No,50,Pedestrian,Male,73,Major Cities of Australia,Sydney,No,No,65_to_74,Weekday,Day,1
20212054,Vic,6,2021,Wednesday,15:00,Multiple,No,No,No,60,Pedal cyclist,Male,72,Major Cities of Australia,Bayside (C),No,No,65_to_74,Weekday,Day,1
20212134,Vic,6,2021,Monday,10:00,Multiple,No,Yes,Yes,100,Driver,Male,66,Inner Regional Australia,Latrobe (C) (Vic.),No,No,65_to_74,Weekday,Day,1
20213072,Qld,6,2021,Thursday,18:00,Multiple,No,No,No,80,Driver,Male,51,Inner Regional Australia,Gympie (R),No,No,40_to_64,Weekday,Night,1
20212041,Vic,6,2021,Friday,5:00,Multiple,No,No,No,80,Passenger,Male,56,Major Cities of Australia,Mornington Peninsula (S),No,No,40_to_64,Weekday,Night,1
20213078,Qld,6,2021,Wednesday,23:00,Multiple,No,No,Yes,80,Passenger,Male,55,Inner Regional Australia,Gladstone (R),No,No,40_to_64,Weekday,Night,1
20213181,Qld,6,2021,Wednesday,21:00,Multiple,No,No,No,100,Driver,Male,48,Outer Regional Australia,South Burnett (R),No,No,40_to_64,Weekday,Night,1
20211003,NSW,6,2021,Wednesday,13:00,Multiple,No,Yes,No,100,Passenger,Female,77,Inner Regional Australia,Lithgow,No,No,75_or_older,Weekday,Day,1
20217005,NT,6,2021,Thursday,22:00,Single,No,No,No,110,Driver,Male,60,Very Remote Australia,MacDonnell (R),No,No,40_to_64,Weekday,Night,1
20217006,NT,6,2021,Wednesday,18:00,Single,No,No,No,110,Driver,Male,16,Very Remote Australia,Central Desert (R),No,No,0_to_16,Weekday,Night,1
20211097,NSW,6,2021,Tuesday,13:00,Single,No,No,No,110,Passenger,Female,78,Outer Regional Australia,Gilgandra,No,No,75_or_older,Weekday,Day,1
20214019,SA,6,2021,Tuesday,23:00,Multiple,No,No,No,110,Pedestrian,Female,44,Major Cities of Australia,Light (RegC),No,No,40_to_64,Weekday,Night,1
20213009,Qld,6,2021,Wednesday,18:00,Single,No,No,No,100,Passenger,Male,48,Outer Regional Australia,Whitsunday (R),No,No,40_to_64,Weekday,Night,1
20211138,NSW,6,2021,Monday,19:00,Multiple,No,No,No,100,Motorcycle rider,Male,50,Inner Regional Australia,Wagga Wagga,No,No,40_to_64,Weekday,Night,1
20217005,NT,6,2021,Thursday,22:00,Single,No,No,No,110,Other/-9,Male,54,Very Remote Australia,MacDonnell (R),No,No,40_to_64,Weekday,Night,1
20217005,NT,6,2021,Thursday,22:00,Single,No,No,No,110,Other/-9,Female,48,Very Remote Australia,MacDonnell (R),No,No,40_to_64,Weekday,Night,1
20211010,NSW,6,2021,Wednesday,6:00,Multiple,Yes,No,No,60,Driver,Female,25,Major Cities of Australia,Ryde,No,No,17_to_25,Weekday,Day,1
20213075,Qld,6,2021,Wednesday,0:00,Multiple,No,No,No,100,Driver,Female,26,Outer Regional Australia,Townsville (C),No,No,26_to_39,Weekday,Night,1
20213075,Qld,6,2021,Wednesday,0:00,Multiple,No,No,No,100,Pedestrian,Male,23,Outer Regional Australia,Townsville (C),No,No,17_to_25,Weekday,Night,1
20212158,Vic,6,2021,Wednesday,8:00,Single,No,No,No,100,Driver,Female,20,Inner Regional Australia,Corangamite (S),No,No,17_to_25,Weekday,Day,1
20212114,Vic,6,2021,Wednesday,7:00,Multiple,No,Yes,No,80,Motorcycle rider,Male,22,Major Cities of Australia,Monash (C),No,No,17_to_25,Weekday,Day,1
20211170,NSW,6,2021,Thursday,6:00,Single,No,No,No,100,Driver,Female,17,Outer Regional Australia,Tamworth Regional,No,No,17_to_25,Weekday,Day,1
20213068,Qld,6,2021,Thursday,7:00,Multiple,No,No,No,110,Motorcycle rider,Male,27,Major Cities of Australia,Gold Coast (C),No,No,26_to_39,Weekday,Day,1
20214048,SA,6,2021,Friday,11:00,Single,No,No,No,100,Passenger,Male,36,Outer Regional Australia,Yorke Peninsula (DC),No,No,26_to_39,Weekday,Day,1
20211065,NSW,6,2021,Wednesday,13:00,Single,No,No,No,50,Driver,Female,75,Major Cities of Australia,Central Coast,No,No,75_or_older,Weekday,Day,1
20214029,SA,6,2021,Thursday,19:00,Multiple,No,No,No,60,Motorcycle rider,Male,19,Major Cities of Australia,Marion (C),No,No,17_to_25,Weekday,Night,1
20212037,Vic,6,2021,Sunday,11:00,Single,No,No,No,60,Pedestrian,Male,68,Major Cities of Australia,Monash (C),No,No,65_to_74,Weekend,Day,1
20211001,NSW,6,2021,Saturday,13:00,Single,No,No,No,40,Pedestrian,Female,83,Major Cities of Australia,North Sydney,No,No,75_or_older,Weekend,Day,1
20212094,Vic,6,2021,Tuesday,9:00,Single,No,No,No,60,Pedestrian,Male,1,Major Cities of Australia,Hobsons Bay (C),No,No,0_to_16,Weekday,Day,1
20212088,Vic,6,2021,Saturday,19:00,Single,No,No,No,60,Pedestrian,Female,81,Major Cities of Australia,Stonnington (C),No,No,75_or_older,Weekend,Night,1
20213022,Qld,6,2021,Tuesday,18:00,Multiple,No,No,Yes,100,Driver,Male,27,Outer Regional Australia,Townsville (C),No,No,26_to_39,Weekday,Night,1
20212019,Vic,6,2021,Monday,8:00,Single,No,No,No,50,Pedestrian,Female,53,Major Cities of Australia,Casey (C),No,No,40_to_64,Weekday,Day,1
20211114,NSW,6,2021,Monday,14:00,Single,No,No,No,60,Pedestrian,Male,68,Major Cities of Australia,Cumberland,No,No,65_to_74,Weekday,Day,1
